id,name,description
2010000,Long Sword,"A balanced, widely-used standard straight sword.  Inflicts reliable standard damage, as well as high thrust damage.  "
2020000,Broadsword,"A straight sword with a broad blade designed for slashing.  A large sweeping attack makes this effective against crowds, but is prone to deflection from walls in narrow spaces.  "
2030000,Broken Straight Sword,A straight sword with a broken blade.  A weapon with no exceptional qualities. Only a mad Hollow would choose to fight with this.  
2060000,Lothric Knight Sword,"A well-crafted straight sword designed for thrusting attacks, wielded by the venerable Knights of Lothric.  The Knights of Lothric, with their drakes, once crushed anything that threatened their shores. Of course, that was a long, long time ago.  "
2110000,Sunlight Straight Sword,Straight sword imbued with the strength of lightning.  This featureless long sword contains the very power of the sun. Perhaps is a relic of one-sided adoration.  
2110100,Heavy Sunlight Straight Sword,"This standard longsword, belonging to Solaire of Astora, is of high quality, is well- forged, and has been kept in good repair.  Easy-to-use and dependable, but unlikely to live up to its grandiose name."
2120000,Rotten Ghru Curved Sword,"A crude, half-rotten curved sword.  Choice weapon of the blunt-horned Ghrus, descendants of the acolytes of Farron Keep.  The rancid blade is drenched in rotten waste, making it acutely poisonous.  "
2140000,Irithyll Straight Sword,"Straight sword bestowed upon the Outrider Knights of the Boreal Valley. This weapon is enshrouded in frost, and causes frostbite.  Every Outrider Knight one day devolves into a beast, constantly hounded by Pontiff Sulyvahn's black eyes.  "
2160000,Cleric's Candlestick,"Candle stick used as both sword and catalyst. Used for worship by the Deacons of the Deep.  The deacons, under the guidance of Archdeacon McDonnell, became both clergymen and sorcerers.  "
2180000,Morion Blade,"A twisted sword resembling the towers of Londor's Sable Church. Eight branching blades and thorns induce bleeding. The Church's blessing makes the weapon revel in the agony of its owner. Heavy losses of HP boost attack, a curse most befitting its deformed appearance.  "
2200000,Astora Straight Sword,"A well-crafted sword named after the ruined land.  Astora, before its fall, was a land replete with royal blood, and this weapon is both a reminder and heirloom of that era.  "
2210000,Barbed Straight Sword,"Sword of Longfinger Kirk, the infamous Knight of Thorns. This sword's blade is lined with countless deadly thorns.  The thorns of this ominous weapon induce heavy bleeding.  "
2220000,Executioner's Greatsword,"Greatsword of a debauched executioner used for beheadings.  This sword retains a keen memory of its executioner's duty, and absorbs FP from each fallen foe.  "
2220100,Heavy Executioner's Straight Sword,Sword used for executing criminals.  Its sharp blade has taken the lives of many offenders.  This lethal weapon is a threat to all living things.
2230000,Anri's Straight Sword,"Sword precious to Anri, another Unkindled. The dullest type of blade found in the ruined land of Astora.  Only, it was once the sword of an earnestly noble figure, and its attacks are boosted by that elusive, essential property unique to humans: luck.  "
3000000,Estoc,Large thrusting sword used for piercing through the armor of knights.  The sharp edge of the sword's rock-solid blade can also be used in slashing attacks.  
3010000,Mail Breaker,"A small sword made for thrusting attacks.  This hard, edgeless sword can pierce through tough armor, and boasts a deadly critical attack.  "
3020000,Rapier,A lightweight thrusting sword used in noble duels employing refined techniques.  The primary attack of a thrusting sword is a series of stabs that render foes vulnerable for a devastating final thrust. Can also attack with shield up.  
3030000,Ricard's Rapier,"A strikingly decorative rapier of an Undead prince spoken of in ancient stories.  Although many of the tales surrounding the prince are questionable, this thrusting weapon suggests that the stories of his graceful technique were in fact true.  "
3040000,Crystal Sage's Rapier,"Thrusting sword with tiny crystals scattered across its blade, used by the Crystal Sages for self-defense.  The crystals boost the magic damage inflicted by the sword, and the item discovery of its wielder, fruits of the lifetime of research conducted by the sages.  "
3050000,Irithyll Rapier,"Thrusting sword bestowed upon the Outrider Knights of the Boreal Valley. This weapon is shrouded in frost, and causes frostbite.  Every Outrider Knight one day devolves into a beast, constantly hounded by Pontiff Sulyvahn's black eyes.  "
4010000,Shotel,"Broadly curved sword known as the favored weapon of the tragic Embraced Knight.  Shaped to sneak around the defenses of shields, this sword requires ample dexterity to wield effectively.  "
4030000,Scimitar,Small curved sword that excels in swift movements and consecutive attacks.  The scimitar's flesh-rending slash attacks are greatly compromised against armor and tough scale-covered hides.  
4040000,Falchion,Standard curved sword and widely-used slashing weapon.  The falchion's flesh-rending slash attacks are greatly compromised against armor and tough scale-covered hides.   
4050000,Carthus Curved Sword,"Curved sword of Carthus swordsmen.  This weapon's thick, heavy blade is crafted to cause bleeding, and requires ample strength and dexterity to wield effectively, suggesting that the swordsmen of Carthus were amongst the mightiest.   "
4060000,Carthus Curved Greatsword,Large curved sword wielded by swordsmen of Carthus.  The lightest of the curved greatswords. Crafted to cause bleeding.  
4070000,Pontiff Knight Curved Sword,"Curved sword wielded by the Pontiff's knights, frigid spirits that linger in Irithyll.  The large blade appears to be eaten away by insects, making it lightweight but also brittle.  "
4080000,Storm Curved Sword,"Curved sword imbued with the strength of the Stormdrake.  The Nameless King, ally of the ancient dragons, fought beside the Stormdrake in countless battles. When the great beast fell, the king claimed his soul, as was the custom in the age of the gods.  "
4090000,Painting Guardian's Curved Sword,"A weapon described in legends passed down amongst heretics, wielded by the Painting Guardians.  A uniquely shaped weapon with a flat tip.  "
4100000,Crescent Moon Sword,"Ringfinger Leonhard's weapon of choice, a type of shotel imbued with the power of the moon.  Leonhard set out on a journey of rebirth, but decided instead to serve the goddess as a knight, and inherited this weapon.  "
4110000,Carthus Shotel,"Strangely curved sword crafted to cause bleeding, wielded by Carthus swordsmen.  Shaped to sneak around the defenses of shields, this sword requires ample dexterity to wield effectively.  "
5000000,Uchigatana,"A unique katana characterized by the fine craftsmanship of an eastern land where it was forged.  The finely-sharpened blade cuts flesh like butter and causes bleeding, but breaks easily as a result.  "
5010000,Washing Pole,"A stunning, unusually long katana forged in an eastern land.  The extreme length of this blade provides immense range, but also renders the blade extremely fragile.  "
5020000,Chaos Blade,"A cursed sword of unknown origin bearing uncanny streaks on its blade.  Attacks also damage its wielder.  The sword is not unlike a thing misshapen, granted life, but never welcome in this world. In other words, chaos itself.  "
5030000,Black Blade,"A short katana wielded by the swordsman and distinguished guest of High Lord Wolnir. This shiny black blade is thick, but shorter than the typical katana.  The swordsman was a master of a rare technique, traces of which can be observed in this weapon's strong attack.  "
5040000,Bloodlust,"Katana of the old Mound-maker.  The Mound-maker piled sacrifices upon the altar, but became the final offering himself, leaving this katana as a gift for his dear family.  "
